,target,Categories,Nfreq,Vfreq,logfreq,NVratio,Ncount,Nmass,Vditrans,Vtrans,Vintrans,Nmorph,NPrel,Nonerel,NPOnlyrel,MorphStatus
4424,caption,['noun'],60,0,1.78532983501,61.0,True,False,False,False,False,0,,,,obscure
4428,cookhouse,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
4436,rug,['noun'],277,0,2.44404479592,278.0,True,False,False,False,False,1,,,,monomorphemic
4441,sloven,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,monomorphemic
4454,narwhal,['noun'],10,0,1.04139268516,11.0,True,False,False,False,False,1,,,,monomorphemic
4461,clarinet,['noun'],39,0,1.60205999133,40.0,True,False,False,False,False,1,,,,monomorphemic
4464,prowler,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
4467,heron,['noun'],38,0,1.59106460703,39.0,True,False,False,False,False,1,,,,monomorphemic
4470,rabble,['noun'],26,0,1.43136376416,27.0,True,False,False,False,False,1,,,,monomorphemic
4475,tumbler,['noun'],40,0,1.61278385672,41.0,True,False,False,False,False,1,,,,complex
4477,musket,['noun'],21,0,1.34242268082,22.0,True,False,False,False,False,1,,,,monomorphemic
4481,commodore,['noun'],13,0,1.14612803568,14.0,True,False,False,False,False,1,,,,monomorphemic
4482,stateroom,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,1,,,,complex
4487,watchdog,['noun'],43,0,1.64345267649,44.0,True,False,False,False,False,2,,,,complex
4494,fairy,['noun'],270,0,2.43296929087,271.0,True,False,False,False,False,0,,,,may_include_a_root
4499,Gael,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,monomorphemic
4518,sea-snake,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
4519,sleepyhead,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,2,,,,complex
4537,turnout,['noun'],38,0,1.59106460703,39.0,True,False,False,False,False,1,,,,zero_derivation
4538,dishwasher,['noun'],48,0,1.69019608003,49.0,True,False,False,False,False,2,,,,complex
4539,eggcup,['noun'],9,0,1.0,10.0,True,False,False,False,False,1,,,,complex
4546,apocalypse,['noun'],23,0,1.38021124171,24.0,True,False,False,False,False,0,,,,may_include_a_root
4549,quiff,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,monomorphemic
4563,wire-puller,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
4575,trapper,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
4578,leotard,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,monomorphemic
4590,phobia,['noun'],48,0,1.69019608003,49.0,True,False,False,False,False,0,,,,may_include_a_root
4606,cave,['noun'],660,0,2.82020145949,661.0,True,False,False,False,False,1,,,,monomorphemic
4636,tramline,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
4642,phenomenon,['noun'],532,0,2.72672720903,533.0,True,False,False,False,False,1,,,,monomorphemic
4647,stalker,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
4662,porcupine,['noun'],18,0,1.27875360095,19.0,True,False,False,False,False,1,,,,monomorphemic
4663,termagant,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,0,,,,obscure
4670,monogram,['noun'],13,0,1.14612803568,14.0,True,False,False,False,False,1,,,,complex
4679,tideway,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
4682,organ-grinder,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
4684,locale,['noun'],11,0,1.07918124605,12.0,True,False,False,False,False,0,,,,may_include_a_root
4690,drenching,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,zero_derivation
4691,howler,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
4697,footplate,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
4699,wether,['noun'],14,0,1.17609125906,15.0,True,False,False,False,False,0,,,,may_include_a_root
4703,ranker,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,2,,,,complex
4704,dullard,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
4712,hubcap,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
4716,substation,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
4725,fishing-rod,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
4728,lychgate,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,0,,,,obscure
4729,sentry-box,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
4735,proton,['noun'],87,0,1.94448267215,88.0,True,False,False,False,False,1,,,,monomorphemic
4736,sight-reader,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,2,,,,complex
4737,campanile,['noun'],19,0,1.30102999566,20.0,True,False,False,False,False,0,,,,undetermined
4739,Goth,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,monomorphemic
4754,ganglion,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,0,,,,obscure
4756,test-tube,['noun'],14,0,1.17609125906,15.0,True,False,False,False,False,2,,,,complex
4765,pact,['noun'],337,0,2.52891670028,338.0,True,False,False,False,False,1,,,,monomorphemic
4766,hot-water bottle,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,0,,,,irrelevant
4772,confederacy,['noun'],9,0,1.0,10.0,True,False,False,False,False,2,,,,complex
4781,petal,['noun'],121,0,2.08635983067,122.0,True,False,False,False,False,1,,,,monomorphemic
4782,forebear,['noun'],58,0,1.77085201164,59.0,True,False,False,False,False,1,,,,complex
4790,billiard-table,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
4801,bodkin,['noun'],7,0,0.903089986992,8.0,True,False,False,False,False,0,,,,may_include_a_root
4815,synopsis,['noun'],15,0,1.20411998266,16.0,True,False,False,False,False,0,,,,may_include_a_root
4824,bearer,['noun'],92,0,1.96848294855,93.0,True,False,False,False,False,1,,,,complex
4828,roughrider,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,2,,,,complex
4830,reviewer,['noun'],42,0,1.63346845558,43.0,True,False,False,False,False,2,,,,complex
4832,questioner,['noun'],84,0,1.92941892571,85.0,True,False,False,False,False,1,,,,complex
4837,antimacassar,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,0,,,,may_include_a_root
4843,showing,['noun'],103,0,2.0170333393,104.0,True,False,False,False,False,1,,,,zero_derivation
4847,lock-gate,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
4848,flamingo,['noun'],17,0,1.2552725051,18.0,True,False,False,False,False,1,,,,monomorphemic
4855,optician,['noun'],19,0,1.30102999566,20.0,True,False,False,False,False,1,,,,complex
4862,eel,['noun'],146,0,2.16731733475,147.0,True,False,False,False,False,1,,,,monomorphemic
4866,kazoo,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,monomorphemic
4877,whippoorwill,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,0,,,,obscure
4884,bathing-suit,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
4894,benefactor,['noun'],39,0,1.60205999133,40.0,True,False,False,False,False,0,,,,obscure
4908,sirdar,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,monomorphemic
4911,hothouse,['noun'],21,0,1.34242268082,22.0,True,False,False,False,False,1,,,,complex
4912,alpha,['noun'],56,0,1.75587485567,57.0,True,False,False,False,False,1,,,,monomorphemic
4913,aesthete,['noun'],11,0,1.07918124605,12.0,True,False,False,False,False,0,,,,obscure
4916,yo-yo,['noun'],7,0,0.903089986992,8.0,True,False,False,False,False,1,,,,zero_derivation
4922,aftertaste,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
4925,billposter,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
4940,plaudit,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,1,,,,monomorphemic
4946,perisher,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
4954,chain-smoker,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,2,,,,complex
4967,haft,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,monomorphemic
4968,department,['noun'],2361,0,3.37327989328,2362.0,True,False,False,False,False,1,,,,complex
4988,demagogue,['noun'],17,0,1.2552725051,18.0,True,False,False,False,False,1,,,,monomorphemic
5000,birthplace,['noun'],38,0,1.59106460703,39.0,True,False,False,False,False,1,,,,complex
5003,giantess,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
5032,sultana,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,monomorphemic
5034,oscillator,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,complex
5040,outpatient,['noun'],7,0,0.903089986992,8.0,True,False,False,False,False,1,,,,complex
5042,waitress,['noun'],195,0,2.29225607136,196.0,True,False,False,False,False,1,,,,complex
5043,escapologist,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
5047,vampire,['noun'],45,0,1.66275783168,46.0,True,False,False,False,False,1,,,,monomorphemic
5050,houseful,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
5053,kidnapper,['noun'],12,0,1.11394335231,13.0,True,False,False,False,False,1,,,,complex
5059,galleon,['noun'],12,0,1.11394335231,13.0,True,False,False,False,False,1,,,,monomorphemic
5062,gent,['noun'],29,0,1.47712125472,30.0,True,False,False,False,False,1,,,,monomorphemic
5065,gene,['noun'],340,0,2.53275437899,341.0,True,False,False,False,False,1,,,,monomorphemic
5070,interstice,['noun'],7,0,0.903089986992,8.0,True,False,False,False,False,0,,,,obscure
5078,buildup,['noun'],116,0,2.06818586175,117.0,True,False,False,False,False,1,,,,zero_derivation
5083,camera,['noun'],651,0,2.81424759573,652.0,True,False,False,False,False,1,,,,monomorphemic
5087,compatriot,['noun'],31,0,1.50514997832,32.0,True,False,False,False,False,1,,,,complex
5090,order-paper,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
5093,beachcomber,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,2,,,,complex
5094,appointee,['noun'],17,0,1.2552725051,18.0,True,False,False,False,False,1,,,,complex
5097,socket,['noun'],144,0,2.16136800223,145.0,True,False,False,False,False,0,,,,obscure
5099,vaulting-horse,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
5101,consort,['noun'],47,0,1.68124123738,48.0,True,False,False,False,False,0,,,,may_include_a_root
5102,meed,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,monomorphemic
5120,embodiment,['noun'],27,0,1.44715803134,28.0,True,False,False,False,False,1,,,,complex
5128,filament,['noun'],34,0,1.54406804435,35.0,True,False,False,False,False,0,,,,obscure
5129,Canuck,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,monomorphemic
5137,conjuration,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
5142,encyclopedia,['noun'],111,0,2.04921802267,112.0,True,False,False,False,False,0,,,,may_include_a_root
5153,epigram,['noun'],12,0,1.11394335231,13.0,True,False,False,False,False,0,,,,may_include_a_root
5154,gunman,['noun'],57,0,1.76342799356,58.0,True,False,False,False,False,1,,,,complex
5159,interceptor,['noun'],9,0,1.0,10.0,True,False,False,False,False,1,,,,complex
5175,stable-boy,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
5186,lamprey,['noun'],11,0,1.07918124605,12.0,True,False,False,False,False,1,,,,monomorphemic
5196,anklet,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,2,,,,complex
5199,portcullis,['noun'],9,0,1.0,10.0,True,False,False,False,False,1,,,,monomorphemic
5200,oast,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,monomorphemic
5211,vestibule,['noun'],39,0,1.60205999133,40.0,True,False,False,False,False,0,,,,may_include_a_root
5220,daygirl,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
5223,region,['noun'],1027,0,3.01199311466,1028.0,True,False,False,False,False,0,,,,obscure
5227,timer,['noun'],18,0,1.27875360095,19.0,True,False,False,False,False,1,,,,complex
5233,mince-pie,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
5245,clearinghouse,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
5246,dustsheet,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
5250,wrapper,['noun'],39,0,1.60205999133,40.0,True,False,False,False,False,1,,,,complex
5258,linkman,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
5263,caravansary,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,0,,,,obscure
5266,newlywed,['noun'],11,0,1.07918124605,12.0,True,False,False,False,False,1,,,,complex
5278,caterer,['noun'],12,0,1.11394335231,13.0,True,False,False,False,False,1,,,,complex
5293,carrycot,['noun'],27,0,1.44715803134,28.0,True,False,False,False,False,1,,,,complex
5295,bloodbath,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
5299,mountaintop,['noun'],11,0,1.07918124605,12.0,True,False,False,False,False,1,,,,complex
5301,time-switch,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
5305,baseboard,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
5310,gallery,['noun'],666,0,2.82412583392,667.0,True,False,False,False,False,0,,,,obscure
5312,presbyter,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,0,,,,obscure
5317,urn,['noun'],68,0,1.83884909074,69.0,True,False,False,False,False,1,,,,monomorphemic
5318,bolthole,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
5321,misdeed,['noun'],10,0,1.04139268516,11.0,True,False,False,False,False,1,,,,complex
5330,cutworm,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
5331,wop,['noun'],13,0,1.14612803568,14.0,True,False,False,False,False,1,,,,monomorphemic
5336,carcinogen,['noun'],17,0,1.2552725051,18.0,True,False,False,False,False,1,,,,complex
5342,sheriff,['noun'],65,0,1.81954393554,66.0,True,False,False,False,False,1,,,,monomorphemic
5354,escritoire,['noun'],16,0,1.23044892138,17.0,True,False,False,False,False,0,,,,may_include_a_root
5371,widow,['noun'],367,0,2.56584781867,368.0,True,False,False,False,False,1,,,,monomorphemic
5375,immigrant,['noun'],345,0,2.53907609879,346.0,True,False,False,False,False,1,,,,complex
5381,marchioness,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,0,,,,may_include_a_root
5385,nightmare,['noun'],326,0,2.51454775266,327.0,True,False,False,False,False,1,,,,complex
5391,tendency,['noun'],825,0,2.91698004732,826.0,True,False,False,False,False,1,,,,complex
5394,antler,['noun'],42,0,1.63346845558,43.0,True,False,False,False,False,0,,,,may_include_a_root
5395,tyro,['noun'],9,0,1.0,10.0,True,False,False,False,False,1,,,,monomorphemic
5397,tent,['noun'],785,0,2.89542254604,786.0,True,False,False,False,False,1,,,,monomorphemic
5401,housemother,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
5403,keg,['noun'],13,0,1.14612803568,14.0,True,False,False,False,False,1,,,,monomorphemic
5404,supernova,['noun'],63,0,1.80617997398,64.0,True,False,False,False,False,1,,,,complex
5415,bellboy,['noun'],14,0,1.17609125906,15.0,True,False,False,False,False,1,,,,complex
5417,nymph,['noun'],88,0,1.94939000664,89.0,True,False,False,False,False,1,,,,monomorphemic
5421,opera-house,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
5422,subtitle,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
5423,saddlebag,['noun'],18,0,1.27875360095,19.0,True,False,False,False,False,1,,,,complex
5429,showdown,['noun'],41,0,1.6232492904,42.0,True,False,False,False,False,1,,,,complex
5436,polka,['noun'],12,0,1.11394335231,13.0,True,False,False,False,False,0,,,,undetermined
5440,eraser,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,complex
5442,marmot,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,monomorphemic
5449,controller,['noun'],98,0,1.9956351946,99.0,True,False,False,False,False,1,,,,complex
5455,debtor,['noun'],39,0,1.60205999133,40.0,True,False,False,False,False,1,,,,complex
5457,part-owner,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
5465,adulterer,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,0,,,,obscure
5469,examiner,['noun'],157,0,2.19865708695,158.0,True,False,False,False,False,1,,,,complex
5480,going-over,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,zero_derivation
5484,speaker,['noun'],497,0,2.69722934276,498.0,True,False,False,False,False,1,,,,complex
5486,Arabist,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,2,,,,complex
5489,joist,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,1,,,,monomorphemic
5491,pharos,['noun'],9,0,1.0,10.0,True,False,False,False,False,1,,,,monomorphemic
5492,huntsman,['noun'],32,0,1.51851393988,33.0,True,False,False,False,False,1,,,,complex
5505,horselaugh,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
5507,battle-axe,['noun'],12,0,1.11394335231,13.0,True,False,False,False,False,1,,,,complex
5509,warlord,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,complex
5510,advertiser,['noun'],117,0,2.07188200731,118.0,True,False,False,False,False,1,,,,complex
5515,cavalryman,['noun'],9,0,1.0,10.0,True,False,False,False,False,1,,,,complex
5518,oxcart,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
5519,dais,['noun'],88,0,1.94939000664,89.0,True,False,False,False,False,1,,,,monomorphemic
5520,work-study,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,2,,,,complex
5529,restaurateur,['noun'],11,0,1.07918124605,12.0,True,False,False,False,False,0,,,,undetermined
5530,morgue,['noun'],18,0,1.27875360095,19.0,True,False,False,False,False,0,,,,undetermined
5538,boardinghouse,['noun'],22,0,1.36172783602,23.0,True,False,False,False,False,1,,,,complex
5541,propeller,['noun'],38,0,1.59106460703,39.0,True,False,False,False,False,1,,,,complex
5553,rota,['noun'],38,0,1.59106460703,39.0,True,False,False,False,False,1,,,,monomorphemic
5562,library,['noun'],1113,0,3.04688519084,1114.0,True,False,False,False,False,0,,,,obscure
5564,homo,['noun'],244,0,2.38916608436,245.0,True,False,False,False,False,1,,,,complex
5580,sweepstakes,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
5581,fanny,['noun'],455,0,2.65896484266,456.0,True,False,False,False,False,0,,,,may_include_a_root
5601,nightclub,['noun'],39,0,1.60205999133,40.0,True,False,False,False,False,1,,,,complex
5606,autostrada,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,0,,,,undetermined
5614,tabernacle,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,0,,,,may_include_a_root
5620,windmill,['noun'],159,0,2.20411998266,160.0,True,False,False,False,False,1,,,,complex
5626,gait,['noun'],53,0,1.73239375982,54.0,True,False,False,False,False,1,,,,monomorphemic
5631,sprinkling,['noun'],48,0,1.69019608003,49.0,True,False,False,False,False,1,,,,zero_derivation
5638,metronome,['noun'],18,0,1.27875360095,19.0,True,False,False,False,False,1,,,,monomorphemic
5645,apiary,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,0,,,,obscure
5649,marketplace,['noun'],65,0,1.81954393554,66.0,True,False,False,False,False,1,,,,complex
5651,steeplechase,['noun'],11,0,1.07918124605,12.0,True,False,False,False,False,1,,,,complex
5654,kisser,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
5663,goldfield,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
5665,finch,['noun'],25,0,1.41497334797,26.0,True,False,False,False,False,1,,,,monomorphemic
5666,stirrer,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
5669,tea-chest,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
5671,Congregationalism,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
5674,traditionalist,['noun'],38,0,1.59106460703,39.0,True,False,False,False,False,1,,,,complex
5677,breadcrumb,['noun'],59,0,1.77815125038,60.0,True,False,False,False,False,1,,,,complex
5679,middlebrow,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
5685,Congregationalist,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
5690,tomcat,['noun'],7,0,0.903089986992,8.0,True,False,False,False,False,1,,,,complex
5691,duckbill,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
5699,Northman,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
5702,elegy,['noun'],14,0,1.17609125906,15.0,True,False,False,False,False,0,,,,may_include_a_root
5704,undersecretary,['noun'],23,0,1.38021124171,24.0,True,False,False,False,False,1,,,,complex
5705,juryman,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
5707,buddy,['noun'],113,0,2.05690485134,114.0,True,False,False,False,False,0,,,,obscure
5710,auk,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,1,,,,monomorphemic
5722,communique,['noun'],26,0,1.43136376416,27.0,True,False,False,False,False,0,,,,undetermined
5736,Huguenot,['noun'],16,0,1.23044892138,17.0,True,False,False,False,False,1,,,,monomorphemic
5737,thunderbolt,['noun'],29,0,1.47712125472,30.0,True,False,False,False,False,1,,,,complex
5742,whirlwind,['noun'],33,0,1.53147891704,34.0,True,False,False,False,False,2,,,,complex
5746,quill,['noun'],49,0,1.69897000434,50.0,True,False,False,False,False,1,,,,monomorphemic
5760,soap-bubble,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
5762,spokesman,['noun'],267,0,2.42813479403,268.0,True,False,False,False,False,1,,,,complex
5763,fjord,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,monomorphemic
5768,niche,['noun'],83,0,1.92427928606,84.0,True,False,False,False,False,0,,,,undetermined
5775,flatlet,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
5778,tranquillizer,['noun'],58,0,1.77085201164,59.0,True,False,False,False,False,1,,,,complex
5779,alchemist,['noun'],39,0,1.60205999133,40.0,True,False,False,False,False,1,,,,complex
5804,latchkey,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,1,,,,complex
5805,underpass,['noun'],9,0,1.0,10.0,True,False,False,False,False,2,,,,complex
5808,undercarriage,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
5822,sojourner,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
5825,rood,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,monomorphemic
5826,candlestick,['noun'],33,0,1.53147891704,34.0,True,False,False,False,False,1,,,,complex
5833,taradiddle,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,0,,,,obscure
5839,witticism,['noun'],10,0,1.04139268516,11.0,True,False,False,False,False,1,,,,complex
5844,forecastle,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
5846,slipstream,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
5849,stockyard,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,1,,,,complex
5871,apse,['noun'],31,0,1.50514997832,32.0,True,False,False,False,False,1,,,,monomorphemic
5873,fellah,['noun'],13,0,1.14612803568,14.0,True,False,False,False,False,1,,,,monomorphemic
5874,shay,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,monomorphemic
5876,pothole,['noun'],20,0,1.32221929473,21.0,True,False,False,False,False,1,,,,complex
5883,windshield,['noun'],51,0,1.71600334363,52.0,True,False,False,False,False,1,,,,complex
5903,caterpillar,['noun'],58,0,1.77085201164,59.0,True,False,False,False,False,0,,,,obscure
5905,magnate,['noun'],26,0,1.43136376416,27.0,True,False,False,False,False,0,,,,may_include_a_root
5913,curator,['noun'],28,0,1.4623979979,29.0,True,False,False,False,False,0,,,,obscure
5918,ducking,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,zero_derivation
5921,clavicle,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,monomorphemic
5924,gargoyle,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,monomorphemic
5940,langur,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,monomorphemic
5941,projectionist,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,1,,,,complex
5947,barracks,['noun'],76,0,1.88649072517,77.0,True,False,False,False,False,1,,,,zero_derivation
5951,convent,['noun'],147,0,2.17026171539,148.0,True,False,False,False,False,1,,,,monomorphemic
5952,semiquaver,['noun'],7,0,0.903089986992,8.0,True,False,False,False,False,1,,,,complex
5969,usurer,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
5974,burgess,['noun'],51,0,1.71600334363,52.0,True,False,False,False,False,1,,,,complex
5979,almond,['noun'],66,0,1.8260748027,67.0,True,False,False,False,False,1,,,,monomorphemic
5988,wielder,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
5991,landing-craft,['noun'],28,0,1.4623979979,29.0,True,False,False,False,False,1,,,,complex
5995,cruzeiro,['noun'],18,0,1.27875360095,19.0,True,False,False,False,False,0,,,,undetermined
5996,palace,['noun'],859,0,2.93449845124,860.0,True,False,False,False,False,1,,,,monomorphemic
6014,shawl,['noun'],111,0,2.04921802267,112.0,True,False,False,False,False,1,,,,monomorphemic
6018,share-out,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,1,,,,zero_derivation
6020,chatterbox,['noun'],9,0,1.0,10.0,True,False,False,False,False,2,,,,complex
6024,servitor,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,0,,,,obscure
6027,impostor,['noun'],15,0,1.20411998266,16.0,True,False,False,False,False,1,,,,complex
6028,breather,['noun'],14,0,1.17609125906,15.0,True,False,False,False,False,1,,,,complex
6034,ambassador,['noun'],279,0,2.44715803134,280.0,True,False,False,False,False,0,,,,obscure
6044,snack-bar,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
6047,postbag,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
6048,centurion,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,0,,,,obscure
6053,appetizer,['noun'],11,0,1.07918124605,12.0,True,False,False,False,False,0,,,,obscure
6054,pincushion,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
6059,Holstein,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,monomorphemic
6061,earl,['noun'],291,0,2.46538285145,292.0,True,False,False,False,False,1,,,,monomorphemic
6065,chickpea,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,0,,,,obscure
6067,hanger-on,['noun'],16,0,1.23044892138,17.0,True,False,False,False,False,1,,,,complex
6077,cyclamen,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,monomorphemic
6081,storeroom,['noun'],19,0,1.30102999566,20.0,True,False,False,False,False,2,,,,complex
6084,emplacement,['noun'],9,0,1.0,10.0,True,False,False,False,False,2,,,,complex
6087,physicist,['noun'],152,0,2.18469143082,153.0,True,False,False,False,False,1,,,,complex
